Car_ID,Brand,Model_Year,Body_Type,Fuel_Type,Transmission,Engine_L,Horsepower,Mileage_kmpl,KM_Driven,Region,City,Selling_Price_Lakh,Profit_Lakh,Units_Sold
CAR11393,Jeep,2024,Pickup,CNG,Manual,3.8,240,28.5,114348,South,Jaipur,22.05,3.17,4
CAR11394,Maruti Suzuki,2018,Hatchback,Diesel,AMT,2.6,151,28.0,107664,North,Kolkata,6.71,1.28,10
CAR11395,BMW,2020,MUV,Diesel,CVT,4.5,209,14.6,13557,East,Bengaluru,58.01,5.64,7
CAR11396,Volkswagen,2024,Pickup,Petrol,CVT,3.7,222,22.8,96923,South,Kolkata,23.46,4.96,2
CAR11397,Tata,2021,Hatchback,Petrol,Automatic,4.3,241,23.6,120324,East,Delhi,10.81,1.42,2
CAR11398,Tata,2026,Hatchback,Petrol,Manual,3.8,219,23.9,40888,North,Mumbai,9.72,1.53,1
CAR11399,Toyota,2017,SUV,Hybrid,DCT,1.4,127,27.4,68264,South,Chennai,26.06,2.43,3
CAR11400,Mercedes-Benz,2024,SUV,Petrol,AMT,4.9,305,15.7,107445,North,Bengaluru,99.1,9.01,3
CAR11401,Nissan,2025,Hatchback,Hybrid,Automatic,4.1,189,23.3,167708,East,Chennai,13.25,1.6,5
CAR11402,BMW,2026,Coupe,Petrol,Manual,3.2,207,23.9,15602,South,Delhi,77.85,17.48,9
CAR11403,Mercedes-Benz,2018,SUV,Petrol,Automatic,1.5,67,27.6,168813,South,Pune,84.38,14.31,10
CAR11404,Mercedes-Benz,2026,Pickup,Petrol,Automatic,1.5,99,18.3,147830,East,Mumbai,83.49,9.34,7
CAR11405,Ford,2020,Convertible,Diesel,Automatic,3.4,222,20.9,153037,East,Bengaluru,26.84,3.87,9
CAR11406,Ford,2020,Coupe,Hybrid,Manual,2.5,141,33.4,13336,South,Indore,25.92,2.8,8
CAR11407,Audi,2020,SUV,Petrol,DCT,3.6,206,21.8,104373,West,Delhi,65.87,7.91,4
CAR11408,Skoda,2023,Sedan,Petrol,Automatic,2.4,110,24.7,69516,South,Bengaluru,16.55,3.2,7
CAR11409,Toyota,2023,SUV,Petrol,Automatic,3.0,179,21.7,165856,South,Hyderabad,24.18,5.1,4
CAR11410,Mercedes-Benz,2021,Hatchback,Electric,Manual,1.6,98,35.0,134659,East,Chennai,67.02,12.84,4
CAR11411,Toyota,2017,SUV,Petrol,AMT,1.5,96,26.3,118716,North,Chennai,16.08,2.18,11
CAR11412,Volkswagen,2026,Hatchback,Electric,AMT,1.1,77,35.0,9863,East,Mumbai,18.36,3.08,11
CAR11413,BMW,2019,SUV,Petrol,Manual,4.2,283,21.8,158147,East,Kolkata,66.74,15.58,8
CAR11414,Maruti Suzuki,2017,Hatchback,Petrol,Automatic,3.1,198,24.6,90702,North,Ahmedabad,5.69,0.73,7
CAR11415,Volkswagen,2022,Sedan,Hybrid,Automatic,4.8,236,25.7,33009,East,Hyderabad,24.04,5.61,8
CAR11416,Maruti Suzuki,2021,Sedan,Diesel,CVT,3.9,249,23.9,157958,North,Indore,7.78,1.39,9
CAR11417,Tata,2023,SUV,Petrol,Manual,4.0,282,19.3,163231,West,Pune,12.65,2.16,1
CAR11418,Hyundai,2025,MUV,CNG,CVT,2.9,198,23.7,91906,North,Ahmedabad,15.12,2.49,4
CAR11419,Nissan,2017,Hatchback,Petrol,Automatic,4.2,227,21.4,120778,North,Kolkata,8.54,1.87,2
CAR11420,Kia,2019,Coupe,Petrol,Manual,4.8,280,18.9,111825,South,Pune,17.83,2.28,6
CAR11421,Jeep,2022,Convertible,Petrol,Manual,3.8,184,22.4,58072,West,Hyderabad,31.38,3.53,4
CAR11422,Jeep,2024,Sedan,Diesel,Manual,1.2,38,23.3,135965,West,Jaipur,27.29,3.69,4
CAR11423,Volkswagen,2023,SUV,Electric,Manual,3.5,218,35.0,179617,East,Hyderabad,30.97,3.01,10
CAR11424,Mahindra,2020,Sedan,Petrol,Automatic,1.3,93,29.0,168483,North,Kolkata,12.03,2.42,3
CAR11425,BMW,2023,Hatchback,CNG,AMT,1.1,93,31.5,125204,South,Delhi,44.03,9.51,11
CAR11426,Nissan,2026,SUV,Diesel,Manual,3.7,216,18.3,68047,West,Jaipur,23.5,5.4,5
CAR11427,Mahindra,2021,Hatchback,CNG,DCT,4.3,236,27.9,163972,North,Kolkata,10.89,1.43,3
CAR11428,Skoda,2025,Convertible,Electric,Manual,1.5,80,35.0,167297,West,Ahmedabad,31.66,6.83,2
CAR11429,Mercedes-Benz,2024,Pickup,CNG,Automatic,1.1,45,35.0,5977,South,Pune,58.88,5.85,8
CAR11430,Maruti Suzuki,2020,Coupe,Diesel,DCT,4.5,301,17.4,64221,North,Delhi,13.73,2.06,10
CAR11431,Kia,2019,SUV,Petrol,CVT,1.4,111,31.8,101659,West,Pune,17.33,2.07,10
CAR11432,Ford,2024,SUV,Diesel,Automatic,0.9,78,27.3,106121,North,Kolkata,24.69,4.32,2
CAR11433,Ford,2019,Pickup,Hybrid,AMT,3.8,218,32.6,129693,South,Bengaluru,16.7,2.17,10
CAR11434,Volkswagen,2020,Sedan,Diesel,Manual,4.4,257,17.2,94887,North,Bengaluru,19.15,3.32,3
CAR11435,Mercedes-Benz,2019,Hatchback,Hybrid,Manual,3.0,180,29.9,7403,East,Pune,59.43,9.46,6
CAR11436,Honda,2023,SUV,Petrol,Automatic,3.1,175,25.0,34004,North,Delhi,22.6,2.8,1
CAR11437,Hyundai,2019,Sedan,Electric,Manual,2.2,143,35.0,138447,North,Pune,12.87,2.63,3
CAR11438,Tata,2023,Sedan,Petrol,Automatic,1.8,105,29.0,126333,East,Jaipur,12.12,1.3,4
CAR11439,Mercedes-Benz,2026,Hatchback,CNG,Manual,4.0,209,23.9,119003,Central,Delhi,47.44,6.29,11
CAR11440,Jeep,2025,SUV,Petrol,CVT,4.4,273,19.7,82161,North,Delhi,31.98,4.09,4
CAR11441,Maruti Suzuki,2026,Sedan,Petrol,CVT,2.1,124,28.7,53082,East,Delhi,8.64,1.76,4
CAR11442,Kia,2017,Hatchback,Electric,CVT,2.0,137,35.0,58909,Central,Ahmedabad,9.82,2.22,4
CAR11443,Jeep,2021,Hatchback,Electric,AMT,1.9,78,35.0,125565,South,Jaipur,19.81,4.54,3
CAR11444,Hyundai,2019,Sedan,Hybrid,Manual,1.0,88,33.9,93251,East,Indore,11.31,1.62,6
CAR11445,Ford,2026,Convertible,CNG,Manual,2.0,111,30.8,27907,Central,Delhi,23.15,5.04,3
CAR11446,Toyota,2024,Sedan,Petrol,Automatic,0.9,37,28.1,74908,West,Kolkata,13.92,1.25,4
CAR11447,Jeep,2020,SUV,Electric,Automatic,4.1,237,29.8,149206,South,Delhi,41.98,4.02,6
CAR11448,Jeep,2022,MUV,Petrol,Automatic,1.9,79,24.7,109832,West,Chennai,21.55,5.08,9
CAR11449,Maruti Suzuki,2023,Sedan,Diesel,Automatic,3.7,160,21.6,156589,West,Chennai,9.62,1.26,2
CAR11450,Honda,2021,Coupe,Diesel,Automatic,3.1,222,22.3,94008,East,Pune,18.83,3.78,4
CAR11451,Mercedes-Benz,2021,SUV,Petrol,Manual,4.3,311,24.4,89958,East,Indore,97.24,18.37,7
CAR11452,Toyota,2017,SUV,Diesel,Manual,4.8,249,21.5,171141,Central,Jaipur,21.29,4.34,11
CAR11453,Toyota,2021,Hatchback,Hybrid,Automatic,2.3,103,32.3,93802,Central,Delhi,12.86,1.48,11
CAR11454,BMW,2020,Hatchback,Petrol,Automatic,1.2,85,24.8,28653,Central,Bengaluru,36.41,3.86,10
CAR11455,Volkswagen,2025,Pickup,CNG,DCT,3.9,213,23.2,75359,West,Bengaluru,21.25,4.97,6
CAR11456,Toyota,2025,MUV,Diesel,Automatic,0.9,70,33.8,118341,South,Bengaluru,14.81,2.95,2
CAR11457,Jeep,2024,Pickup,Petrol,AMT,1.7,91,22.9,65433,North,Chennai,23.6,4.08,11
CAR11458,Hyundai,2017,Pickup,Diesel,CVT,1.0,40,27.9,76793,North,Pune,11.69,1.89,7
CAR11459,BMW,2025,Hatchback,Petrol,Manual,4.6,247,20.0,157757,Central,Ahmedabad,48.67,11.04,10
CAR11460,Kia,2020,MUV,Petrol,Automatic,0.8,-16,27.1,81149,South,Indore,18.68,2.16,11
CAR11461,Maruti Suzuki,2021,SUV,Hybrid,Automatic,2.9,156,27.0,58352,North,Ahmedabad,11.76,1.17,9
CAR11462,Mercedes-Benz,2026,MUV,Petrol,Automatic,2.6,167,21.4,23869,South,Bengaluru,91.98,16.52,5
CAR11463,Toyota,2025,Hatchback,Petrol,Manual,3.5,222,20.0,75498,North,Mumbai,17.72,1.97,7
CAR11464,Toyota,2017,Sedan,Hybrid,CVT,2.0,145,30.1,139158,East,Chennai,18.33,2.54,8
CAR11465,Nissan,2020,MUV,Petrol,DCT,4.5,259,23.2,57485,East,Ahmedabad,14.78,2.24,10
CAR11466,Honda,2024,MUV,Electric,Manual,3.9,158,32.6,87360,South,Indore,19.71,2.31,3
CAR11467,Tata,2022,SUV,Electric,Manual,2.6,152,34.2,119924,West,Chennai,18.99,3.21,7
CAR11468,Audi,2019,Sedan,Petrol,Manual,2.3,160,24.8,167390,East,Mumbai,50.6,7.99,7
CAR11469,Maruti Suzuki,2022,Sedan,Diesel,AMT,4.2,272,21.9,147488,Central,Delhi,10.54,2.1,3
CAR11470,Toyota,2025,Pickup,Petrol,Automatic,4.0,254,19.4,55085,West,Delhi,25.27,3.37,5
CAR11471,Skoda,2019,SUV,Diesel,Manual,2.5,157,26.7,33758,North,Pune,24.58,5.31,11
CAR11472,Mahindra,2024,SUV,Petrol,CVT,2.2,113,20.9,122386,South,Hyderabad,16.86,3.43,1
CAR11473,Hyundai,2024,SUV,CNG,Automatic,1.0,79,35.0,49579,West,Pune,12.59,2.12,6
CAR11474,BMW,2025,Sedan,Petrol,Automatic,1.1,61,27.3,73679,East,Delhi,51.72,9.42,7
CAR11475,Jeep,2019,SUV,Hybrid,Automatic,1.0,119,34.5,23218,West,Kolkata,34.01,6.94,10
CAR11476,Mercedes-Benz,2019,SUV,Petrol,Automatic,0.9,80,25.8,140515,South,Mumbai,62.55,13.21,4
CAR11477,Kia,2022,Coupe,Petrol,Automatic,1.4,112,23.0,33032,North,Chennai,22.48,2.49,5
CAR11478,Audi,2022,Pickup,Diesel,Manual,4.4,244,14.4,71613,West,Pune,63.79,9.66,1
CAR11479,BMW,2021,Pickup,Diesel,Automatic,4.2,241,17.6,76204,West,Bengaluru,73.75,13.53,4
CAR11480,Hyundai,2024,SUV,CNG,CVT,4.4,283,26.2,12450,West,Pune,15.48,1.75,11
CAR11481,Ford,2024,SUV,Petrol,Automatic,3.4,194,19.0,140778,East,Bengaluru,23.26,2.7,9
CAR11482,Toyota,2019,SUV,Petrol,CVT,3.4,186,17.2,113245,North,Hyderabad,19.72,4.4,5
CAR11483,Mercedes-Benz,2024,Coupe,Petrol,Automatic,1.3,141,24.2,99783,West,Kolkata,86.5,13.4,7
CAR11484,Honda,2019,SUV,Petrol,AMT,3.7,187,20.0,36145,West,Chennai,16.66,3.23,11
CAR11485,Hyundai,2021,SUV,CNG,Manual,2.0,176,29.2,14323,West,Mumbai,11.54,1.83,5
CAR11486,Nissan,2017,MUV,CNG,AMT,3.0,117,27.4,14734,North,Hyderabad,11.0,1.46,4
CAR11487,Ford,2020,SUV,CNG,Manual,4.8,274,26.6,114390,West,Indore,18.0,4.3,10
CAR11488,Toyota,2026,MUV,Petrol,Manual,4.5,272,22.9,135864,West,Pune,29.05,4.73,10
CAR11489,Honda,2021,Sedan,Petrol,Manual,1.8,99,31.7,144178,Central,Ahmedabad,15.24,2.99,6
CAR11490,Kia,2024,SUV,Hybrid,Manual,3.9,207,22.8,145062,East,Jaipur,22.63,3.62,1
CAR11491,Mercedes-Benz,2018,SUV,Petrol,DCT,1.2,102,24.6,73856,West,Delhi,61.12,13.66,1
CAR11492,Kia,2023,Hatchback,Hybrid,DCT,0.9,51,35.0,5234,East,Ahmedabad,11.01,1.29,2
CAR11493,Toyota,2020,Coupe,Petrol,AMT,0.9,79,26.5,47877,West,Bengaluru,18.63,2.95,8
CAR11494,Mercedes-Benz,2024,SUV,Petrol,Manual,1.5,92,29.0,142730,West,Pune,86.64,18.05,2
CAR11495,Hyundai,2026,Hatchback,Electric,CVT,3.7,203,33.7,138689,West,Indore,15.49,1.93,1
CAR11496,Hyundai,2022,Coupe,Petrol,AMT,2.3,147,29.2,93818,Central,Jaipur,18.52,4.34,8
CAR11497,Volkswagen,2018,SUV,CNG,Automatic,0.9,135,35.0,9183,North,Kolkata,17.43,2.63,6
CAR11498,Maruti Suzuki,2021,MUV,Petrol,Automatic,4.9,263,21.4,140924,West,Jaipur,11.0,1.81,6
CAR11499,Kia,2018,Sedan,Petrol,Automatic,3.0,156,21.6,147728,West,Pune,13.35,3.12,3
CAR11500,Nissan,2021,Coupe,Petrol,Manual,2.5,159,23.7,44722,East,Mumbai,17.78,3.6,3
CAR11501,Kia,2017,Sedan,Petrol,Automatic,3.0,209,21.9,145745,East,Bengaluru,13.4,3.06,3
CAR11502,BMW,2023,SUV,Diesel,AMT,3.0,149,18.3,116955,West,Indore,81.78,10.64,8
CAR11503,BMW,2020,Hatchback,Petrol,Manual,2.8,163,27.7,160397,East,Indore,37.71,5.06,11
CAR11504,Mercedes-Benz,2019,SUV,Diesel,Automatic,3.4,206,24.1,114635,East,Jaipur,83.51,18.92,11
CAR11505,Volkswagen,2017,SUV,CNG,Automatic,4.5,237,23.2,20658,Central,Chennai,16.58,3.71,2
CAR11506,BMW,2025,SUV,Petrol,AMT,2.1,120,28.9,118220,West,Chennai,57.82,6.24,8
CAR11507,Skoda,2025,SUV,Petrol,DCT,2.8,187,21.4,23857,South,Jaipur,23.19,4.87,9
CAR11508,Kia,2025,Coupe,Petrol,CVT,0.8,57,22.6,50277,Central,Delhi,17.14,3.33,1
CAR11509,Nissan,2017,SUV,Electric,Automatic,4.4,273,34.5,157731,South,Jaipur,20.2,2.77,8
CAR11510,Mahindra,2020,Sedan,Diesel,Automatic,2.1,159,21.1,174418,North,Pune,12.01,2.77,5
CAR11511,Audi,2026,Pickup,Petrol,Automatic,1.9,109,24.9,88170,Central,Pune,57.68,5.64,3
CAR11512,BMW,2022,SUV,Diesel,Automatic,5.0,264,18.6,55945,South,Kolkata,77.34,18.29,9
CAR11513,Maruti Suzuki,2018,Pickup,Diesel,Manual,3.3,160,23.2,73659,South,Indore,10.22,1.15,11
CAR11514,Mercedes-Benz,2018,Pickup,Petrol,AMT,1.3,64,29.4,47379,South,Ahmedabad,58.15,10.81,7
CAR11515,BMW,2019,Pickup,Petrol,AMT,1.9,96,27.2,105326,East,Delhi,49.67,10.8,3
CAR11516,Skoda,2026,MUV,CNG,Automatic,2.3,130,31.1,78707,North,Hyderabad,21.41,3.93,5
CAR11517,Kia,2018,SUV,Petrol,CVT,4.9,302,15.9,15252,North,Jaipur,16.91,1.59,6
CAR11518,Toyota,2026,Hatchback,Petrol,Automatic,2.6,186,24.6,111758,South,Delhi,15.67,2.52,10
CAR11519,Kia,2023,SUV,Petrol,Automatic,1.8,124,21.2,117650,South,Ahmedabad,16.06,3.71,9
CAR11520,Hyundai,2026,MUV,Diesel,Manual,3.2,147,27.0,121726,North,Bengaluru,17.32,1.71,8
CAR11521,Nissan,2025,SUV,Diesel,Manual,2.5,191,19.8,170389,Central,Hyderabad,25.04,5.47,9
CAR11522,Mahindra,2020,Convertible,Petrol,Automatic,1.0,87,26.6,128212,East,Jaipur,18.14,4.2,8
CAR11523,Ford,2025,Hatchback,Diesel,Automatic,4.4,248,15.5,123250,North,Kolkata,15.71,3.66,4
CAR11524,Ford,2018,Sedan,Hybrid,Manual,0.9,43,32.6,42035,North,Delhi,13.72,1.59,2
CAR11525,Tata,2019,SUV,Petrol,Manual,4.6,294,19.0,86293,Central,Delhi,12.56,2.73,10
CAR11526,Toyota,2019,SUV,CNG,Manual,4.1,245,23.6,81036,South,Ahmedabad,18.85,4.02,7
CAR11527,Mercedes-Benz,2018,Hatchback,Petrol,AMT,1.1,9,30.8,173154,North,Indore,37.98,3.74,11
CAR11528,Ford,2017,Hatchback,Petrol,AMT,3.8,223,21.6,88013,West,Bengaluru,10.75,1.59,8
CAR11529,Toyota,2018,Coupe,CNG,Automatic,4.0,277,24.0,125490,Central,Indore,22.66,4.47,6
CAR11530,Skoda,2018,SUV,Electric,Manual,3.3,243,33.7,99613,South,Kolkata,19.41,2.95,8
CAR11531,Honda,2020,Hatchback,Petrol,Manual,3.2,158,26.0,14968,West,Delhi,10.97,2.23,8
CAR11532,Toyota,2017,Hatchback,Electric,Manual,1.0,61,35.0,168734,East,Hyderabad,11.09,1.84,11
CAR11533,Skoda,2017,SUV,Diesel,Automatic,1.0,86,24.2,122258,North,Indore,15.8,3.0,5
CAR11534,Ford,2026,Hatchback,Petrol,Manual,3.9,217,18.6,45318,West,Bengaluru,14.79,2.17,5
CAR11535,Nissan,2017,SUV,Electric,Automatic,1.2,94,35.0,15446,Central,Indore,17.8,2.25,4
CAR11536,Toyota,2017,MUV,Hybrid,DCT,1.8,100,33.7,168944,Central,Pune,16.93,3.18,2
CAR11537,Ford,2017,Sedan,Petrol,Automatic,2.9,165,19.9,58765,North,Chennai,12.5,2.73,6
CAR11538,Honda,2018,SUV,Diesel,CVT,1.5,126,28.6,7997,East,Pune,17.09,3.19,5
CAR11539,Mahindra,2022,Hatchback,Petrol,Manual,4.1,256,17.5,112744,West,Kolkata,11.77,1.49,3
CAR11540,Tata,2025,Sedan,Petrol,Manual,4.2,212,23.8,7867,North,Delhi,14.87,1.81,9
CAR11541,Kia,2024,Convertible,CNG,DCT,4.3,232,26.3,42732,Central,Jaipur,22.9,2.8,8
CAR11542,BMW,2022,SUV,Diesel,Automatic,1.0,69,24.2,161348,North,Chennai,80.86,7.59,3
CAR11543,Honda,2017,Convertible,Diesel,Automatic,2.6,129,22.2,11683,South,Hyderabad,24.94,2.9,2
CAR11544,Volkswagen,2024,Sedan,Diesel,DCT,4.4,202,17.8,136630,Central,Ahmedabad,23.88,2.26,7
CAR11545,BMW,2017,Sedan,Diesel,Automatic,2.3,127,25.0,113141,East,Delhi,49.74,7.26,1
CAR11546,Volkswagen,2023,SUV,Petrol,Manual,3.7,240,20.5,58541,West,Ahmedabad,21.53,4.43,2
CAR11547,Mahindra,2021,SUV,CNG,Automatic,3.3,203,23.6,55025,East,Chennai,14.39,2.14,5
CAR11548,Nissan,2025,Pickup,Diesel,Manual,2.3,126,20.3,88101,West,Hyderabad,15.83,3.33,11
CAR11549,Kia,2020,Hatchback,Hybrid,Manual,2.0,120,33.8,98268,North,Kolkata,11.74,2.67,1
CAR11550,Toyota,2023,Coupe,Diesel,Manual,3.5,263,22.5,160808,West,Ahmedabad,28.47,5.55,6
CAR11551,Mercedes-Benz,2021,Convertible,Petrol,CVT,1.4,67,27.0,50700,North,Mumbai,94.38,17.52,7
CAR11552,Nissan,2022,SUV,Petrol,Automatic,4.4,238,20.3,108291,North,Mumbai,17.15,2.29,3
CAR11553,Kia,2026,Sedan,Petrol,Manual,3.2,174,20.5,125125,East,Kolkata,13.35,2.48,6
CAR11554,Tata,2024,SUV,Petrol,Manual,1.3,144,27.4,7210,East,Mumbai,14.1,3.38,7
CAR11555,Hyundai,2021,Sedan,Hybrid,AMT,3.8,180,35.0,161747,North,Bengaluru,17.32,1.77,2
CAR11556,Ford,2021,MUV,CNG,CVT,2.6,159,32.3,178595,West,Pune,17.76,2.69,11
CAR11557,Skoda,2024,SUV,Petrol,Manual,1.7,147,25.1,20148,South,Jaipur,23.41,4.88,3
CAR11558,Maruti Suzuki,2020,Pickup,Petrol,Automatic,4.8,205,16.9,50832,Central,Pune,9.33,1.89,5
CAR11559,Jeep,2018,SUV,Hybrid,CVT,3.8,244,19.3,142605,North,Chennai,29.94,6.63,1
CAR11560,Nissan,2021,SUV,Petrol,CVT,3.3,222,25.3,146612,South,Jaipur,14.6,1.52,7
CAR11561,Mercedes-Benz,2017,SUV,CNG,CVT,4.4,260,26.8,32316,South,Kolkata,67.19,13.81,7
CAR11562,BMW,2018,SUV,Petrol,Manual,3.1,179,20.9,165555,East,Mumbai,42.82,4.24,2
CAR11563,BMW,2021,Pickup,Petrol,Manual,2.7,134,19.2,62646,East,Ahmedabad,58.7,11.76,4
CAR11564,Skoda,2024,Hatchback,Petrol,Automatic,1.6,80,22.7,56372,North,Hyderabad,11.53,1.38,9
CAR11565,Volkswagen,2024,Pickup,CNG,Manual,1.4,69,33.0,67538,East,Chennai,18.36,4.38,8
CAR11566,Hyundai,2019,Coupe,Petrol,CVT,2.6,166,23.5,122521,Central,Pune,20.37,3.41,4
CAR11567,Jeep,2021,Convertible,Hybrid,Manual,2.7,140,32.6,41104,North,Ahmedabad,49.94,9.22,7
CAR11568,Tata,2018,SUV,Petrol,Automatic,3.9,269,20.9,100000,South,Bengaluru,14.82,2.81,9
CAR11569,Skoda,2024,Coupe,Petrol,CVT,2.7,153,26.4,18166,East,Mumbai,22.77,2.08,5
CAR11570,Jeep,2019,Sedan,CNG,DCT,3.3,138,28.2,30712,West,Hyderabad,22.14,2.92,2
CAR11571,Honda,2024,MUV,Petrol,Automatic,4.3,267,22.2,139485,North,Delhi,22.24,4.48,1
CAR11572,Audi,2025,Hatchback,Petrol,DCT,5.0,270,11.7,72142,South,Pune,42.97,5.46,11
CAR11573,Maruti Suzuki,2023,Sedan,Diesel,Manual,2.2,111,21.0,143884,South,Kolkata,9.0,1.99,4
CAR11574,Nissan,2020,SUV,Electric,Automatic,4.6,275,29.9,134094,West,Bengaluru,23.47,2.37,9
CAR11575,Ford,2026,Sedan,Petrol,Manual,4.2,236,23.2,179445,North,Hyderabad,18.14,3.19,4
CAR11576,Mercedes-Benz,2023,Sedan,Petrol,DCT,1.1,47,33.0,29074,West,Chennai,64.45,13.62,8
CAR11577,Volkswagen,2023,Coupe,CNG,CVT,2.2,169,29.2,168555,East,Chennai,25.24,5.02,4
CAR11578,Maruti Suzuki,2025,Sedan,Hybrid,Manual,1.7,69,31.1,161099,South,Bengaluru,8.97,1.94,7
CAR11579,Honda,2025,MUV,Electric,Manual,3.6,190,27.5,81062,Central,Pune,22.66,2.28,11
CAR11580,Tata,2017,Hatchback,Hybrid,Automatic,3.1,115,32.2,28675,Central,Indore,7.1,1.38,9
CAR11581,Mercedes-Benz,2025,MUV,Hybrid,Manual,2.9,189,28.4,28342,Central,Pune,107.98,23.6,2
CAR11582,BMW,2024,MUV,Petrol,CVT,4.0,216,29.3,94389,Central,Bengaluru,67.2,7.93,6
CAR11583,Kia,2019,Sedan,Petrol,Manual,2.2,138,22.5,6872,South,Jaipur,13.21,2.75,3
CAR11584,Hyundai,2020,MUV,Hybrid,AMT,2.4,144,35.0,21744,Central,Mumbai,13.08,2.95,3
CAR11585,Tata,2024,Pickup,Hybrid,Automatic,4.4,256,28.7,98015,North,Bengaluru,16.55,2.31,10
CAR11586,Mercedes-Benz,2019,Coupe,CNG,Automatic,4.9,304,20.2,103556,South,Delhi,74.89,17.89,11
CAR11587,Nissan,2021,Sedan,Diesel,Manual,4.1,235,20.9,155599,East,Jaipur,13.49,1.55,11
CAR11588,Honda,2023,SUV,Petrol,DCT,1.7,94,28.2,175526,West,Delhi,19.96,3.11,10
CAR11589,Nissan,2023,MUV,Diesel,Automatic,1.3,42,26.2,51883,East,Hyderabad,16.13,3.27,6
CAR11590,Toyota,2026,Sedan,Diesel,Automatic,1.7,91,28.4,62795,East,Mumbai,15.87,2.68,6
CAR11591,Maruti Suzuki,2018,Coupe,Diesel,Automatic,2.6,161,26.2,39814,South,Bengaluru,11.72,2.35,6
CAR11592,Audi,2019,Sedan,Electric,CVT,1.8,135,35.0,44307,East,Pune,53.5,8.56,9
CAR11593,Audi,2026,Coupe,Diesel,CVT,4.6,297,18.9,81816,East,Jaipur,105.19,16.23,1
CAR11594,Toyota,2022,Hatchback,Petrol,CVT,3.6,180,17.8,178796,East,Delhi,12.57,1.56,10
CAR11595,Mahindra,2019,Hatchback,Diesel,Automatic,2.6,136,23.5,161368,East,Mumbai,9.15,1.56,9
CAR11596,Ford,2019,Pickup,Diesel,CVT,2.0,113,25.7,164786,West,Bengaluru,15.49,1.89,11
CAR11597,Tata,2020,Convertible,CNG,Manual,2.4,130,23.6,84042,South,Indore,18.35,4.21,7
CAR11598,Mahindra,2022,Convertible,Petrol,AMT,2.8,161,23.8,120028,North,Delhi,18.72,1.91,6
CAR11599,Nissan,2019,Pickup,Diesel,Automatic,3.8,211,20.6,131474,South,Mumbai,15.09,3.2,6
CAR11600,Mahindra,2023,SUV,Diesel,Automatic,1.2,56,23.2,47547,East,Kolkata,17.07,1.95,7
CAR11601,Mercedes-Benz,2021,Sedan,Diesel,DCT,4.4,188,18.4,85942,North,Chennai,68.15,11.3,4
CAR11602,Maruti Suzuki,2023,Hatchback,Petrol,DCT,1.3,62,25.9,101282,North,Delhi,5.54,1.24,9
CAR11603,Nissan,2018,SUV,CNG,Automatic,1.9,144,35.0,70267,Central,Hyderabad,10.41,1.94,5
CAR11604,Mercedes-Benz,2023,Sedan,CNG,Automatic,5.0,266,23.7,87792,South,Pune,59.47,6.08,4
CAR11605,Honda,2026,Pickup,Diesel,CVT,1.6,119,29.3,82159,West,Mumbai,16.89,1.94,9
CAR11606,Skoda,2018,Hatchback,Diesel,DCT,1.2,65,26.8,15700,North,Pune,12.53,1.65,4
CAR11607,Ford,2020,Hatchback,Petrol,AMT,3.5,226,16.0,139470,Central,Delhi,15.01,2.75,1
CAR11608,Volkswagen,2023,Sedan,Diesel,Manual,2.5,166,26.0,162570,South,Ahmedabad,19.01,2.88,6
CAR11609,BMW,2023,Hatchback,Diesel,Automatic,1.2,92,25.1,137021,South,Bengaluru,40.18,8.24,6
CAR11610,Honda,2023,Sedan,Hybrid,CVT,0.8,14,34.1,168392,West,Bengaluru,19.18,2.74,4
CAR11611,Maruti Suzuki,2022,SUV,Petrol,AMT,1.1,86,24.2,80557,South,Mumbai,8.88,1.78,1
CAR11612,Ford,2023,Sedan,Hybrid,AMT,3.0,196,30.0,14771,East,Jaipur,20.22,2.34,6
CAR11613,Mahindra,2023,SUV,Petrol,Automatic,1.8,131,28.9,51833,West,Hyderabad,16.43,2.21,9
CAR11614,Mahindra,2017,Pickup,Hybrid,Automatic,4.1,239,30.0,154449,North,Pune,15.01,2.73,9
CAR11615,Toyota,2024,SUV,Diesel,Automatic,4.4,232,24.2,29347,North,Bengaluru,24.7,3.48,3
CAR11616,Ford,2021,SUV,Petrol,CVT,1.4,150,31.8,100748,West,Delhi,16.14,3.09,5
CAR11617,Maruti Suzuki,2017,Sedan,Diesel,Manual,2.2,101,18.6,5239,South,Delhi,6.77,1.47,10
CAR11618,Kia,2021,Hatchback,Electric,AMT,1.4,27,35.0,61661,Central,Kolkata,13.6,2.78,4
CAR11619,Honda,2021,Sedan,Diesel,AMT,2.0,101,19.8,24820,Central,Chennai,14.33,2.86,6
CAR11620,Jeep,2017,Pickup,Petrol,CVT,1.8,38,27.6,24846,Central,Ahmedabad,19.59,4.04,8
CAR11621,BMW,2026,SUV,Diesel,Manual,4.1,223,18.1,33814,Central,Ahmedabad,70.5,9.75,6
CAR11622,Toyota,2019,Sedan,Petrol,AMT,2.3,190,23.0,99195,Central,Chennai,17.07,2.2,10
CAR11623,Skoda,2020,SUV,Diesel,Manual,2.9,175,22.4,125739,South,Kolkata,19.31,3.31,4
CAR11624,Toyota,2021,Coupe,Diesel,Manual,3.6,197,22.5,55429,Central,Chennai,29.37,2.7,6
CAR11625,Volkswagen,2025,SUV,Petrol,Automatic,4.3,262,15.2,148135,South,Pune,23.28,2.48,6
